Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU ASIC Power [W]","GPU PPT [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Memory Dedicated [MB]","GPU Memory Usage [MB]",
24.4.2026,13:58:16.429,48.0,50.0,29.000,29.529,1757.0,1730.0,1153,5226,
24.4.2026,13:58:16.634,49.0,50.0,29.000,29.673,278.0,1730.0,1153,5226,
24.4.2026,13:58:16.838,48.0,50.0,29.000,29.522,300.0,1730.0,1153,5226,
24.4.2026,13:58:17.044,49.0,50.0,28.000,29.284,273.0,1730.0,1153,5226,
24.4.2026,13:58:17.243,49.0,50.0,29.000,29.045,288.0,1730.0,1153,5226,
24.4.2026,13:58:17.451,48.0,49.0,29.000,29.460,1757.0,1730.0,1153,5226,
24.4.2026,13:58:17.657,49.0,50.0,29.000,29.634,294.0,1728.0,1153,5226,
24.4.2026,13:58:17.874,49.0,50.0,29.000,29.766,291.0,1728.0,1153,5226,
24.4.2026,13:58:18.076,48.0,50.0,29.000,29.595,268.0,1730.0,1153,5226,
24.4.2026,13:58:18.285,48.0,50.0,29.000,29.706,1756.0,1730.0,1153,5226,
24.4.2026,13:58:18.487,48.0,50.0,29.000,29.633,1757.0,1728.0,1153,5226,
24.4.2026,13:58:18.696,48.0,50.0,29.000,29.748,1757.0,1728.0,1153,5226,
24.4.2026,13:58:18.880,48.0,50.0,29.000,29.748,1757.0,1728.0,1153,5226,
24.4.2026,13:58:19.097,48.0,50.0,29.000,29.603,1755.0,1730.0,1153,5226,
24.4.2026,13:58:19.317,49.0,50.0,29.000,29.481,1756.0,1728.0,1153,5226,
24.4.2026,13:58:19.520,48.0,51.0,29.000,29.578,1757.0,1730.0,1153,5226,
24.4.2026,13:58:19.728,49.0,50.0,29.000,29.838,284.0,1730.0,1153,5226,
24.4.2026,13:58:19.936,48.0,50.0,29.000,29.607,1746.0,1730.0,1153,5226,
24.4.2026,13:58:20.140,48.0,50.0,29.000,29.773,281.0,1730.0,1153,5226,
24.4.2026,13:58:20.342,49.0,50.0,30.000,29.793,1757.0,1730.0,1153,5226,
24.4.2026,13:58:20.546,48.0,50.0,30.000,30.068,1757.0,1728.0,1153,5226,
24.4.2026,13:58:20.752,48.0,50.0,30.000,30.091,1758.0,1730.0,1153,5226,
24.4.2026,13:58:20.943,48.0,50.0,29.000,30.082,1758.0,1730.0,1153,5226,
24.4.2026,13:58:21.150,48.0,50.0,29.000,29.840,1757.0,1728.0,1153,5226,
24.4.2026,13:58:21.354,49.0,50.0,30.000,29.956,1757.0,1730.0,1153,5226,
24.4.2026,13:58:21.557,49.0,50.0,30.000,30.184,1757.0,1730.0,1153,5226,
24.4.2026,13:58:21.761,49.0,50.0,29.000,30.089,1758.0,1730.0,1153,5226,
24.4.2026,13:58:21.971,49.0,50.0,29.000,29.811,1757.0,1728.0,1153,5226,
24.4.2026,13:58:22.173,48.0,50.0,29.000,29.703,296.0,1728.0,1153,5226,
24.4.2026,13:58:22.377,49.0,50.0,29.000,29.738,267.0,1730.0,1153,5226,
24.4.2026,13:58:22.567,49.0,50.0,29.000,29.738,267.0,1730.0,1153,5226,
24.4.2026,13:58:22.769,48.0,50.0,29.000,29.691,1745.0,1730.0,1153,5226,
24.4.2026,13:58:22.974,48.0,50.0,29.000,29.555,1755.0,1728.0,1153,5226,
24.4.2026,13:58:23.179,49.0,50.0,29.000,29.796,1758.0,1730.0,1153,5226,
24.4.2026,13:58:23.385,49.0,50.0,29.000,29.571,307.0,1730.0,1153,5226,
24.4.2026,13:58:23.592,48.0,50.0,29.000,29.408,1757.0,1728.0,1153,5226,
24.4.2026,13:58:23.797,49.0,50.0,28.000,29.289,1675.0,1730.0,1153,5226,
24.4.2026,13:58:23.991,48.0,50.0,29.000,29.453,1753.0,1730.0,1153,5226,
24.4.2026,13:58:24.195,48.0,50.0,29.000,29.628,270.0,1730.0,1153,5226,
24.4.2026,13:58:24.398,48.0,50.0,29.000,29.614,278.0,1730.0,1153,5226,
24.4.2026,13:58:24.600,49.0,50.0,29.000,29.536,1758.0,1730.0,1153,5226,
24.4.2026,13:58:24.804,49.0,50.0,29.000,29.619,291.0,1730.0,1153,5226,
24.4.2026,13:58:25.008,49.0,50.0,29.000,29.530,1757.0,1730.0,1153,5226,
24.4.2026,13:58:25.211,49.0,50.0,29.000,29.488,1734.0,1730.0,1153,5226,
24.4.2026,13:58:25.420,49.0,49.0,28.000,29.009,267.0,1728.0,1153,5226,
24.4.2026,13:58:25.622,48.0,50.0,29.000,29.770,280.0,1730.0,1153,5226,
24.4.2026,13:58:25.822,49.0,50.0,30.000,29.843,1756.0,1728.0,1153,5226,
24.4.2026,13:58:26.027,49.0,50.0,29.000,29.746,1758.0,1730.0,1153,5226,
24.4.2026,13:58:26.233,48.0,50.0,29.000,29.646,281.0,1730.0,1153,5226,
24.4.2026,13:58:26.434,48.0,50.0,29.000,29.271,234.0,1730.0,1153,5226,
24.4.2026,13:58:26.633,49.0,50.0,29.000,29.288,275.0,1730.0,1153,5226,
24.4.2026,13:58:26.840,48.0,50.0,29.000,29.400,297.0,1730.0,1153,5226,
24.4.2026,13:58:27.040,48.0,50.0,29.000,29.752,1757.0,1730.0,1153,5226,
24.4.2026,13:58:27.242,48.0,50.0,29.000,29.841,286.0,1728.0,1153,5226,
24.4.2026,13:58:27.448,48.0,50.0,29.000,29.675,279.0,1730.0,1153,5226,
24.4.2026,13:58:27.653,48.0,50.0,29.000,29.656,297.0,1730.0,1153,5226,
24.4.2026,13:58:27.860,48.0,50.0,29.000,29.663,285.0,1730.0,1153,5226,
24.4.2026,13:58:28.062,48.0,50.0,29.000,29.642,1757.0,1730.0,1153,5226,
24.4.2026,13:58:28.266,49.0,51.0,29.000,29.789,1752.0,1730.0,1153,5226,
24.4.2026,13:58:28.459,49.0,50.0,29.000,29.561,1756.0,1728.0,1153,5226,
24.4.2026,13:58:28.667,49.0,50.0,29.000,29.580,280.0,1728.0,1153,5226,
24.4.2026,13:58:28.873,49.0,50.0,29.000,29.509,1757.0,1730.0,1153,5226,
24.4.2026,13:58:29.074,49.0,50.0,29.000,29.778,268.0,1730.0,1153,5226,
24.4.2026,13:58:29.276,49.0,50.0,29.000,29.437,1704.0,1728.0,1153,5226,
24.4.2026,13:58:29.482,49.0,50.0,29.000,29.525,278.0,1730.0,1153,5226,
24.4.2026,13:58:29.680,49.0,50.0,29.000,29.557,1751.0,1728.0,1153,5226,
24.4.2026,13:58:29.884,49.0,50.0,29.000,29.430,288.0,1728.0,1153,5226,
24.4.2026,13:58:30.085,49.0,50.0,29.000,29.372,1757.0,1730.0,1153,5226,
24.4.2026,13:58:30.289,49.0,50.0,29.000,29.225,288.0,1730.0,1153,5226,
24.4.2026,13:58:30.494,48.0,49.0,29.000,29.196,1758.0,1730.0,1153,5226,
24.4.2026,13:58:30.696,48.0,50.0,29.000,29.551,274.0,1732.0,1153,5226,
24.4.2026,13:58:30.899,48.0,50.0,30.000,29.335,1752.0,1728.0,1153,5226,
24.4.2026,13:58:31.101,49.0,50.0,29.000,29.614,294.0,1730.0,1153,5226,
24.4.2026,13:58:31.309,49.0,50.0,29.000,29.295,1758.0,1728.0,1153,5226,
24.4.2026,13:58:31.508,49.0,50.0,29.000,29.487,292.0,1730.0,1153,5226,
24.4.2026,13:58:31.711,49.0,50.0,29.000,29.684,1758.0,1728.0,1153,5226,
24.4.2026,13:58:31.918,49.0,50.0,29.000,29.646,1712.0,1730.0,1153,5226,
24.4.2026,13:58:32.122,49.0,50.0,29.000,29.607,1752.0,1730.0,1153,5226,
24.4.2026,13:58:32.326,48.0,50.0,29.000,29.538,1754.0,1730.0,1153,5226,
24.4.2026,13:58:32.523,48.0,50.0,30.000,29.814,1757.0,1728.0,1153,5226,
24.4.2026,13:58:32.728,49.0,51.0,30.000,29.844,1757.0,1728.0,1153,5226,
24.4.2026,13:58:32.933,49.0,50.0,30.000,29.893,1758.0,1728.0,1153,5226,
24.4.2026,13:58:33.137,49.0,50.0,29.000,29.718,1757.0,1728.0,1153,5226,
24.4.2026,13:58:33.341,49.0,50.0,30.000,29.833,1757.0,1730.0,1153,5226,
24.4.2026,13:58:33.548,49.0,50.0,29.000,29.964,1757.0,1730.0,1153,5226,
24.4.2026,13:58:33.753,48.0,50.0,30.000,29.839,1757.0,1730.0,1153,5226,
24.4.2026,13:58:33.943,49.0,51.0,30.000,29.863,1758.0,1730.0,1153,5226,
24.4.2026,13:58:34.149,49.0,50.0,29.000,29.940,278.0,1730.0,1153,5226,
24.4.2026,13:58:34.350,49.0,51.0,29.000,29.392,1756.0,1730.0,1153,5226,
24.4.2026,13:58:34.555,49.0,51.0,29.000,29.531,1758.0,1730.0,1153,5226,
24.4.2026,13:58:34.762,49.0,50.0,28.000,29.159,265.0,1730.0,1153,5226,
24.4.2026,13:58:34.965,48.0,50.0,29.000,29.575,1753.0,1730.0,1153,5226,
24.4.2026,13:58:35.169,49.0,50.0,29.000,29.447,1756.0,1730.0,1153,5226,
24.4.2026,13:58:35.372,49.0,51.0,29.000,29.647,1757.0,1728.0,1153,5226,
24.4.2026,13:58:35.576,49.0,51.0,29.000,29.414,1757.0,1730.0,1153,5226,
24.4.2026,13:58:35.782,49.0,50.0,29.000,29.684,1757.0,1728.0,1153,5226,
24.4.2026,13:58:35.987,49.0,50.0,29.000,29.531,1752.0,1730.0,1153,5226,
24.4.2026,13:58:36.177,49.0,50.0,29.000,29.359,1757.0,1730.0,1153,5226,
24.4.2026,13:58:36.393,49.0,51.0,29.000,29.545,1758.0,1730.0,1153,5226,
24.4.2026,13:58:36.592,49.0,50.0,29.000,29.613,295.0,1728.0,1153,5226,
24.4.2026,13:58:36.791,49.0,50.0,29.000,29.568,298.0,1730.0,1153,5226,
24.4.2026,13:58:36.996,49.0,50.0,30.000,29.803,1751.0,1730.0,1153,5226,
24.4.2026,13:58:37.196,48.0,50.0,29.000,29.840,1756.0,1728.0,1153,5226,
24.4.2026,13:58:37.403,48.0,50.0,29.000,29.622,1757.0,1728.0,1153,5226,
24.4.2026,13:58:37.609,48.0,50.0,29.000,29.463,295.0,1730.0,1153,5226,
24.4.2026,13:58:37.813,49.0,51.0,29.000,29.491,1758.0,1728.0,1153,5226,
24.4.2026,13:58:38.017,49.0,51.0,29.000,29.719,268.0,1730.0,1153,5226,
24.4.2026,13:58:38.221,49.0,50.0,29.000,29.744,1755.0,1730.0,1153,5226,
24.4.2026,13:58:38.426,49.0,50.0,29.000,29.610,1758.0,1728.0,1153,5226,
24.4.2026,13:58:38.629,48.0,50.0,29.000,29.496,1757.0,1728.0,1153,5226,
24.4.2026,13:58:38.837,48.0,51.0,29.000,29.571,291.0,1730.0,1153,5226,
24.4.2026,13:58:39.040,49.0,50.0,29.000,29.288,303.0,1730.0,1153,5226,
24.4.2026,13:58:39.240,49.0,50.0,29.000,29.415,295.0,1730.0,1153,5226,
24.4.2026,13:58:39.444,49.0,50.0,29.000,29.418,293.0,1730.0,1153,5226,
24.4.2026,13:58:39.646,48.0,50.0,29.000,29.655,1757.0,1730.0,1153,5226,
24.4.2026,13:58:39.850,49.0,50.0,29.000,29.493,299.0,1730.0,1153,5226,
24.4.2026,13:58:40.054,49.0,50.0,29.000,29.384,299.0,1730.0,1153,5226,
24.4.2026,13:58:40.260,49.0,50.0,29.000,29.824,1751.0,1730.0,1153,5226,
24.4.2026,13:58:40.465,49.0,51.0,29.000,29.827,1757.0,1730.0,1153,5226,
24.4.2026,13:58:40.670,49.0,50.0,29.000,29.240,1757.0,1728.0,1153,5226,
24.4.2026,13:58:40.875,49.0,50.0,29.000,29.502,1757.0,1730.0,1153,5226,
24.4.2026,13:58:41.103,49.0,51.0,29.000,29.417,1758.0,1730.0,1153,5226,
24.4.2026,13:58:41.281,48.0,50.0,28.000,29.193,269.0,1730.0,1153,5226,
24.4.2026,13:58:41.491,49.0,50.0,29.000,29.418,1746.0,1728.0,1153,5226,
24.4.2026,13:58:41.717,49.0,50.0,29.000,29.549,1757.0,1730.0,1153,5226,
24.4.2026,13:58:41.901,49.0,51.0,29.000,29.292,1758.0,1730.0,1153,5226,
24.4.2026,13:58:42.107,49.0,51.0,29.000,29.234,1758.0,1728.0,1153,5226,
24.4.2026,13:58:42.307,49.0,50.0,29.000,29.486,1758.0,1728.0,1153,5226,
24.4.2026,13:58:42.507,49.0,50.0,29.000,29.418,1756.0,1728.0,1153,5226,
24.4.2026,13:58:42.713,49.0,50.0,29.000,29.405,1758.0,1730.0,1153,5226,
24.4.2026,13:58:42.913,49.0,50.0,29.000,29.268,296.0,1730.0,1153,5226,
24.4.2026,13:58:43.119,49.0,50.0,29.000,29.498,1758.0,1730.0,1153,5226,
24.4.2026,13:58:43.324,49.0,50.0,29.000,29.178,1733.0,1730.0,1153,5226,
24.4.2026,13:58:43.527,49.0,51.0,29.000,29.330,1750.0,1730.0,1153,5226,
24.4.2026,13:58:43.729,49.0,51.0,29.000,29.468,298.0,1730.0,1153,5226,
24.4.2026,13:58:43.935,48.0,50.0,29.000,29.259,1757.0,1728.0,1153,5226,
24.4.2026,13:58:44.138,48.0,50.0,29.000,29.487,1758.0,1728.0,1153,5226,
24.4.2026,13:58:44.343,49.0,50.0,29.000,29.432,284.0,1730.0,1153,5226,
24.4.2026,13:58:44.550,49.0,50.0,29.000,29.256,294.0,1730.0,1153,5226,
24.4.2026,13:58:44.749,49.0,50.0,29.000,29.695,1758.0,1730.0,1153,5226,
24.4.2026,13:58:44.954,50.0,51.0,29.000,29.568,1758.0,1728.0,1153,5226,
24.4.2026,13:58:45.158,49.0,51.0,29.000,29.835,1757.0,1728.0,1153,5226,
24.4.2026,13:58:45.349,49.0,50.0,29.000,29.859,1757.0,1730.0,1153,5226,
24.4.2026,13:58:45.559,49.0,50.0,29.000,29.890,1758.0,1728.0,1153,5226,
24.4.2026,13:58:45.765,49.0,50.0,29.000,29.835,1758.0,1730.0,1153,5226,
24.4.2026,13:58:45.968,49.0,51.0,29.000,29.761,1758.0,1730.0,1153,5226,
24.4.2026,13:58:46.177,49.0,50.0,29.000,29.618,1757.0,1728.0,1153,5226,
24.4.2026,13:58:46.386,49.0,50.0,29.000,29.136,287.0,1730.0,1153,5226,
24.4.2026,13:58:46.588,49.0,51.0,29.000,29.434,275.0,1730.0,1153,5226,
24.4.2026,13:58:46.794,49.0,51.0,29.000,29.302,1756.0,1730.0,1153,5226,
24.4.2026,13:58:47.001,49.0,50.0,29.000,29.300,1757.0,1728.0,1153,5226,
24.4.2026,13:58:47.205,49.0,51.0,29.000,29.442,275.0,1728.0,1153,5226,
24.4.2026,13:58:47.409,49.0,50.0,29.000,29.553,1757.0,1730.0,1153,5226,
24.4.2026,13:58:47.599,49.0,51.0,29.000,29.521,306.0,1728.0,1153,5226,
24.4.2026,13:58:47.805,49.0,50.0,28.000,29.401,260.0,1730.0,1153,5226,
24.4.2026,13:58:48.008,49.0,50.0,29.000,29.249,283.0,1730.0,1153,5226,
24.4.2026,13:58:48.215,48.0,50.0,29.000,29.464,1753.0,1730.0,1153,5226,
24.4.2026,13:58:48.421,49.0,50.0,29.000,29.598,294.0,1730.0,1153,5226,
24.4.2026,13:58:48.620,49.0,50.0,29.000,29.602,1758.0,1730.0,1153,5226,
24.4.2026,13:58:48.825,49.0,50.0,29.000,29.730,280.0,1728.0,1153,5226,
24.4.2026,13:58:49.026,49.0,50.0,29.000,29.611,264.0,1728.0,1153,5226,
24.4.2026,13:58:49.226,49.0,50.0,29.000,29.453,285.0,1730.0,1153,5226,
24.4.2026,13:58:49.441,49.0,50.0,29.000,29.723,1756.0,1728.0,1153,5226,
24.4.2026,13:58:49.642,49.0,50.0,29.000,29.561,1756.0,1728.0,1153,5226,
24.4.2026,13:58:49.845,49.0,50.0,30.000,29.525,1757.0,1730.0,1153,5226,
24.4.2026,13:58:50.045,49.0,51.0,29.000,29.772,295.0,1730.0,1153,5226,
24.4.2026,13:58:50.248,49.0,51.0,29.000,29.613,1757.0,1730.0,1153,5226,
24.4.2026,13:58:50.454,49.0,50.0,29.000,29.721,278.0,1730.0,1153,5226,
24.4.2026,13:58:50.653,49.0,51.0,29.000,29.838,1753.0,1728.0,1153,5226,
24.4.2026,13:58:50.854,49.0,51.0,30.000,29.494,1755.0,1730.0,1153,5226,
24.4.2026,13:58:51.059,49.0,50.0,29.000,29.646,302.0,1728.0,1153,5226,
24.4.2026,13:58:51.262,49.0,50.0,29.000,29.513,1757.0,1730.0,1153,5226,
24.4.2026,13:58:51.465,49.0,50.0,29.000,29.734,267.0,1728.0,1153,5226,
24.4.2026,13:58:51.669,49.0,51.0,29.000,29.555,288.0,1728.0,1153,5226,
24.4.2026,13:58:51.876,49.0,50.0,29.000,29.383,307.0,1730.0,1153,5226,
24.4.2026,13:58:52.067,49.0,50.0,29.000,29.534,1757.0,1730.0,1153,5226,
24.4.2026,13:58:52.272,49.0,50.0,29.000,29.768,1757.0,1730.0,1153,5226,
24.4.2026,13:58:52.486,49.0,51.0,29.000,29.622,1757.0,1730.0,1153,5226,
24.4.2026,13:58:52.692,49.0,50.0,29.000,29.649,301.0,1730.0,1153,5226,
24.4.2026,13:58:52.891,49.0,50.0,29.000,29.359,1752.0,1728.0,1153,5226,
24.4.2026,13:58:53.100,49.0,51.0,29.000,29.672,1757.0,1728.0,1153,5226,
24.4.2026,13:58:53.306,49.0,50.0,29.000,29.220,1757.0,1730.0,1153,5226,
24.4.2026,13:58:53.510,49.0,51.0,29.000,29.621,1757.0,1730.0,1153,5226,
24.4.2026,13:58:53.718,49.0,51.0,30.000,29.871,1757.0,1730.0,1153,5226,
24.4.2026,13:58:53.922,49.0,50.0,30.000,29.925,1742.0,1730.0,1153,5226,
24.4.2026,13:58:54.125,49.0,51.0,29.000,29.562,1754.0,1728.0,1153,5226,
24.4.2026,13:58:54.332,49.0,50.0,29.000,29.611,1757.0,1730.0,1153,5226,
24.4.2026,13:58:54.539,49.0,50.0,29.000,29.250,1758.0,1730.0,1153,5226,
24.4.2026,13:58:54.739,49.0,50.0,29.000,29.419,1758.0,1730.0,1153,5226,
24.4.2026,13:58:54.944,49.0,50.0,29.000,29.406,1757.0,1728.0,1153,5226,
24.4.2026,13:58:55.148,49.0,50.0,28.000,29.534,1699.0,1730.0,1153,5226,
24.4.2026,13:58:55.349,49.0,50.0,29.000,29.384,282.0,1730.0,1153,5226,
24.4.2026,13:58:55.557,49.0,51.0,29.000,29.469,1757.0,1728.0,1153,5226,
24.4.2026,13:58:55.762,49.0,50.0,28.000,29.309,306.0,1730.0,1153,5226,
24.4.2026,13:58:55.963,49.0,50.0,29.000,29.353,1757.0,1730.0,1153,5226,
24.4.2026,13:58:56.168,50.0,51.0,29.000,29.533,1757.0,1728.0,1153,5226,
24.4.2026,13:58:56.371,49.0,51.0,29.000,29.510,1744.0,1730.0,1153,5226,
24.4.2026,13:58:56.574,49.0,50.0,29.000,29.859,1758.0,1728.0,1153,5226,
24.4.2026,13:58:56.777,49.0,51.0,29.000,29.867,1757.0,1728.0,1153,5226,
24.4.2026,13:58:56.984,49.0,51.0,30.000,29.981,1758.0,1728.0,1153,5226,
24.4.2026,13:58:57.187,50.0,51.0,30.000,30.199,1757.0,1730.0,1153,5226,
24.4.2026,13:58:57.393,50.0,50.0,30.000,30.129,1758.0,1728.0,1153,5226,
24.4.2026,13:58:57.582,49.0,51.0,29.000,30.050,1757.0,1730.0,1153,5226,
24.4.2026,13:58:57.789,49.0,50.0,30.000,30.078,1758.0,1728.0,1153,5226,
24.4.2026,13:58:57.991,49.0,51.0,30.000,30.065,1757.0,1730.0,1153,5226,
24.4.2026,13:58:58.193,50.0,50.0,29.000,29.862,1757.0,1728.0,1153,5226,
24.4.2026,13:58:58.399,49.0,51.0,29.000,29.388,1757.0,1728.0,1153,5226,
24.4.2026,13:58:58.606,49.0,50.0,28.000,29.173,281.0,1728.0,1153,5226,
24.4.2026,13:58:58.812,50.0,51.0,29.000,29.090,284.0,1730.0,1153,5226,
24.4.2026,13:58:59.020,49.0,51.0,29.000,29.191,299.0,1728.0,1153,5226,
24.4.2026,13:58:59.236,49.0,50.0,29.000,29.584,1755.0,1730.0,1153,5226,
24.4.2026,13:58:59.428,49.0,51.0,29.000,29.324,1756.0,1730.0,1153,5226,
24.4.2026,13:58:59.631,49.0,50.0,29.000,29.329,272.0,1730.0,1153,5226,
24.4.2026,13:58:59.837,49.0,51.0,29.000,29.403,1757.0,1730.0,1153,5226,
24.4.2026,13:59:0.050,49.0,50.0,29.000,29.558,292.0,1730.0,1153,5226,
24.4.2026,13:59:0.240,49.0,50.0,29.000,29.624,1757.0,1730.0,1153,5226,
24.4.2026,13:59:0.444,49.0,50.0,28.000,29.358,279.0,1730.0,1153,5226,
24.4.2026,13:59:0.649,49.0,50.0,28.000,29.184,279.0,1728.0,1153,5226,
24.4.2026,13:59:0.850,49.0,51.0,29.000,29.273,287.0,1730.0,1153,5226,
24.4.2026,13:59:1.054,49.0,51.0,29.000,29.684,1754.0,1730.0,1153,5226,
24.4.2026,13:59:1.256,49.0,50.0,29.000,29.733,1756.0,1730.0,1153,5226,
24.4.2026,13:59:1.461,49.0,50.0,29.000,29.576,1757.0,1730.0,1153,5226,
24.4.2026,13:59:1.670,49.0,51.0,29.000,29.615,285.0,1728.0,1153,5226,
24.4.2026,13:59:1.870,49.0,51.0,29.000,29.638,309.0,1728.0,1153,5226,
24.4.2026,13:59:2.077,49.0,50.0,29.000,29.692,311.0,1728.0,1153,5226,
24.4.2026,13:59:2.280,49.0,51.0,29.000,29.698,251.0,1730.0,1153,5226,
24.4.2026,13:59:2.485,49.0,51.0,29.000,29.801,284.0,1730.0,1153,5226,
24.4.2026,13:59:2.679,49.0,51.0,29.000,29.801,284.0,1730.0,1153,5226,
24.4.2026,13:59:2.891,49.0,51.0,29.000,29.872,1757.0,1730.0,1153,5226,
24.4.2026,13:59:3.084,49.0,50.0,29.000,29.650,280.0,1730.0,1153,5226,
24.4.2026,13:59:3.291,50.0,50.0,28.000,29.591,261.0,1730.0,1153,5226,
24.4.2026,13:59:3.497,49.0,50.0,29.000,29.685,272.0,1730.0,1153,5226,
24.4.2026,13:59:3.701,49.0,51.0,29.000,29.550,296.0,1728.0,1153,5226,
24.4.2026,13:59:3.906,49.0,51.0,29.000,29.529,291.0,1730.0,1153,5226,
24.4.2026,13:59:4.111,49.0,50.0,29.000,29.441,303.0,1728.0,1153,5226,
24.4.2026,13:59:4.317,49.0,50.0,29.000,29.605,1757.0,1728.0,1153,5226,
24.4.2026,13:59:4.506,49.0,51.0,29.000,29.789,1758.0,1730.0,1153,5226,
24.4.2026,13:59:4.709,49.0,50.0,29.000,29.411,1757.0,1730.0,1153,5226,
24.4.2026,13:59:4.917,49.0,50.0,29.000,29.415,272.0,1730.0,1153,5226,
24.4.2026,13:59:5.122,49.0,51.0,29.000,29.405,265.0,1728.0,1153,5226,
24.4.2026,13:59:5.335,49.0,50.0,28.000,29.357,261.0,1730.0,1153,5226,
24.4.2026,13:59:5.533,49.0,51.0,29.000,29.355,1755.0,1730.0,1153,5226,
24.4.2026,13:59:5.740,49.0,50.0,29.000,29.157,1755.0,1728.0,1153,5226,
24.4.2026,13:59:5.943,49.0,50.0,29.000,29.263,303.0,1730.0,1153,5226,
24.4.2026,13:59:6.147,49.0,51.0,29.000,29.077,301.0,1730.0,1153,5226,
24.4.2026,13:59:6.352,49.0,51.0,29.000,29.475,307.0,1730.0,1153,5226,
24.4.2026,13:59:6.555,50.0,51.0,29.000,29.389,1757.0,1730.0,1153,5226,
24.4.2026,13:59:6.757,49.0,51.0,29.000,29.501,1757.0,1728.0,1153,5226,
24.4.2026,13:59:6.966,49.0,51.0,29.000,29.414,301.0,1730.0,1153,5226,
24.4.2026,13:59:7.170,49.0,50.0,29.000,29.221,296.0,1730.0,1153,5226,
24.4.2026,13:59:7.379,49.0,51.0,29.000,29.266,1757.0,1728.0,1153,5226,
24.4.2026,13:59:7.583,49.0,51.0,29.000,29.373,1757.0,1728.0,1153,5226,
24.4.2026,13:59:7.802,49.0,51.0,28.000,29.197,281.0,1730.0,1153,5226,
24.4.2026,13:59:8.006,49.0,51.0,29.000,29.175,304.0,1730.0,1153,5226,
24.4.2026,13:59:8.213,49.0,51.0,29.000,29.184,1757.0,1730.0,1153,5226,
24.4.2026,13:59:8.415,49.0,51.0,28.000,28.926,293.0,1730.0,1153,5226,
24.4.2026,13:59:8.617,49.0,50.0,29.000,29.091,1758.0,1730.0,1153,5226,
24.4.2026,13:59:8.821,49.0,51.0,28.000,29.050,291.0,1728.0,1153,5226,
24.4.2026,13:59:9.024,50.0,51.0,29.000,29.043,1758.0,1728.0,1153,5226,
24.4.2026,13:59:9.229,49.0,51.0,29.000,29.411,1757.0,1730.0,1153,5226,
24.4.2026,13:59:9.434,49.0,50.0,29.000,29.617,1757.0,1730.0,1153,5226,
24.4.2026,13:59:9.639,49.0,51.0,29.000,29.853,1757.0,1730.0,1153,5226,
24.4.2026,13:59:9.837,49.0,50.0,29.000,29.893,1758.0,1728.0,1153,5226,
24.4.2026,13:59:10.041,49.0,51.0,29.000,29.784,1757.0,1728.0,1153,5226,
24.4.2026,13:59:10.247,49.0,51.0,29.000,29.768,1758.0,1730.0,1153,5226,
24.4.2026,13:59:10.449,50.0,51.0,29.000,29.859,1757.0,1728.0,1153,5226,
24.4.2026,13:59:10.653,50.0,51.0,29.000,29.487,1722.0,1730.0,1153,5226,
24.4.2026,13:59:10.861,49.0,51.0,28.000,29.248,233.0,1728.0,1153,5226,
24.4.2026,13:59:11.060,50.0,51.0,28.000,29.326,249.0,1730.0,1153,5226,
24.4.2026,13:59:11.268,49.0,51.0,29.000,29.436,1758.0,1730.0,1153,5226,
24.4.2026,13:59:11.472,49.0,51.0,29.000,29.393,1758.0,1730.0,1153,5226,
24.4.2026,13:59:11.678,49.0,50.0,29.000,29.402,1758.0,1728.0,1153,5226,
24.4.2026,13:59:11.885,49.0,51.0,28.000,29.314,258.0,1730.0,1153,5226,
24.4.2026,13:59:12.089,49.0,50.0,28.000,29.233,247.0,1730.0,1153,5226,
24.4.2026,13:59:12.291,50.0,51.0,27.000,29.204,244.0,1730.0,1153,5226,
24.4.2026,13:59:12.491,50.0,51.0,29.000,28.800,1756.0,1728.0,1153,5226,
24.4.2026,13:59:12.698,49.0,51.0,29.000,29.281,290.0,1728.0,1153,5226,
24.4.2026,13:59:12.899,50.0,50.0,29.000,29.360,297.0,1728.0,1153,5226,
24.4.2026,13:59:13.101,49.0,51.0,29.000,29.419,1758.0,1728.0,1153,5226,
24.4.2026,13:59:13.304,49.0,51.0,29.000,29.389,1742.0,1728.0,1153,5226,
24.4.2026,13:59:13.518,49.0,50.0,29.000,29.001,267.0,1730.0,1153,5226,
24.4.2026,13:59:13.721,49.0,51.0,29.000,29.125,1755.0,1730.0,1153,5226,
24.4.2026,13:59:13.932,49.0,51.0,29.000,29.370,1756.0,1730.0,1153,5226,
24.4.2026,13:59:14.132,49.0,50.0,29.000,29.053,1757.0,1728.0,1153,5226,
24.4.2026,13:59:14.335,49.0,51.0,28.000,29.058,304.0,1728.0,1153,5226,
24.4.2026,13:59:14.542,49.0,50.0,29.000,28.860,1757.0,1730.0,1153,5226,
24.4.2026,13:59:14.743,49.0,50.0,28.000,28.775,273.0,1730.0,1153,5226,
24.4.2026,13:59:14.949,50.0,51.0,28.000,28.617,289.0,1730.0,1153,5226,
24.4.2026,13:59:15.154,49.0,51.0,28.000,28.886,1756.0,1730.0,1153,5226,
24.4.2026,13:59:15.359,49.0,51.0,29.000,29.058,1757.0,1728.0,1153,5226,
24.4.2026,13:59:15.564,49.0,50.0,29.000,29.199,1757.0,1730.0,1153,5226,
