Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU ASIC Power [W]","GPU PPT [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Memory Dedicated [MB]","GPU Memory Usage [MB]",
19.4.2026,13:50:3.254,50.0,52.0,27.000,27.690,1756.0,1730.0,2626,4740,
19.4.2026,13:50:3.456,50.0,52.0,28.000,27.798,1757.0,1730.0,2626,4740,
19.4.2026,13:50:3.659,51.0,52.0,27.000,27.803,1756.0,1728.0,2626,4740,
19.4.2026,13:50:3.864,50.0,52.0,27.000,27.759,1746.0,1730.0,2626,4740,
19.4.2026,13:50:4.065,50.0,52.0,27.000,27.872,1756.0,1730.0,2626,4740,
19.4.2026,13:50:4.267,50.0,52.0,28.000,27.952,1753.0,1730.0,2626,4740,
19.4.2026,13:50:4.468,50.0,51.0,27.000,27.808,1756.0,1728.0,2626,4740,
19.4.2026,13:50:4.668,50.0,51.0,27.000,27.797,1757.0,1730.0,2626,4740,
19.4.2026,13:50:4.878,50.0,52.0,28.000,27.855,1756.0,1730.0,2626,4740,
19.4.2026,13:50:5.089,50.0,52.0,27.000,27.854,1721.0,1730.0,2626,4740,
19.4.2026,13:50:5.305,50.0,52.0,27.000,27.868,1756.0,1728.0,2626,4740,
19.4.2026,13:50:5.506,50.0,52.0,27.000,27.883,1756.0,1728.0,2626,4740,
19.4.2026,13:50:5.706,50.0,52.0,27.000,27.883,1754.0,1730.0,2626,4740,
19.4.2026,13:50:5.908,50.0,52.0,28.000,27.886,1756.0,1730.0,2626,4740,
19.4.2026,13:50:6.108,50.0,52.0,27.000,27.868,1756.0,1730.0,2626,4740,
19.4.2026,13:50:6.325,50.0,52.0,28.000,27.637,1757.0,1730.0,2626,4740,
19.4.2026,13:50:6.540,50.0,52.0,28.000,27.636,1756.0,1730.0,2626,4740,
19.4.2026,13:50:6.742,50.0,52.0,27.000,27.452,1756.0,1728.0,2626,4740,
19.4.2026,13:50:6.941,50.0,52.0,28.000,27.588,1754.0,1728.0,2626,4740,
19.4.2026,13:50:7.145,50.0,52.0,27.000,27.674,1757.0,1730.0,2626,4740,
19.4.2026,13:50:7.349,50.0,52.0,27.000,27.702,1756.0,1730.0,2626,4740,
19.4.2026,13:50:7.550,50.0,52.0,27.000,27.739,1743.0,1730.0,2626,4740,
19.4.2026,13:50:7.750,50.0,52.0,27.000,27.513,1756.0,1728.0,2626,4740,
19.4.2026,13:50:7.954,50.0,52.0,27.000,27.758,1735.0,1730.0,2626,4740,
19.4.2026,13:50:8.154,51.0,52.0,27.000,28.005,1757.0,1730.0,2626,4740,
19.4.2026,13:50:8.359,50.0,52.0,27.000,27.757,1742.0,1728.0,2626,4740,
19.4.2026,13:50:8.558,50.0,52.0,27.000,27.819,1756.0,1730.0,2626,4740,
19.4.2026,13:50:8.776,50.0,52.0,28.000,27.880,1756.0,1728.0,2626,4740,
19.4.2026,13:50:8.976,50.0,52.0,28.000,27.993,1757.0,1730.0,2626,4740,
19.4.2026,13:50:9.177,50.0,52.0,28.000,27.922,1756.0,1730.0,2626,4740,
19.4.2026,13:50:9.381,50.0,52.0,28.000,27.950,1755.0,1728.0,2626,4740,
19.4.2026,13:50:9.582,51.0,52.0,28.000,27.947,1756.0,1730.0,2626,4740,
19.4.2026,13:50:9.785,50.0,51.0,28.000,27.867,1756.0,1730.0,2626,4740,
19.4.2026,13:50:9.987,50.0,52.0,27.000,27.946,1718.0,1728.0,2626,4740,
19.4.2026,13:50:10.188,50.0,52.0,27.000,27.869,1756.0,1728.0,2626,4740,
19.4.2026,13:50:10.389,51.0,52.0,27.000,27.714,1743.0,1730.0,2626,4740,
19.4.2026,13:50:10.592,50.0,52.0,27.000,27.692,1756.0,1730.0,2626,4740,
19.4.2026,13:50:10.796,50.0,52.0,27.000,27.685,1757.0,1730.0,2626,4740,
19.4.2026,13:50:11.010,50.0,52.0,28.000,27.885,1756.0,1728.0,2626,4740,
19.4.2026,13:50:11.214,50.0,52.0,27.000,27.792,1739.0,1730.0,2626,4740,
19.4.2026,13:50:11.419,50.0,52.0,28.000,27.646,1756.0,1728.0,2626,4740,
19.4.2026,13:50:11.621,51.0,52.0,28.000,27.769,1752.0,1728.0,2626,4740,
19.4.2026,13:50:11.837,50.0,52.0,27.000,27.827,1756.0,1730.0,2626,4740,
19.4.2026,13:50:12.036,50.0,52.0,27.000,27.825,1756.0,1730.0,2626,4740,
19.4.2026,13:50:12.240,50.0,52.0,27.000,27.823,1746.0,1728.0,2626,4740,
19.4.2026,13:50:12.441,50.0,52.0,28.000,27.966,1757.0,1728.0,2626,4740,
19.4.2026,13:50:12.646,50.0,52.0,28.000,28.030,1752.0,1730.0,2626,4740,
19.4.2026,13:50:12.848,50.0,52.0,28.000,27.983,1756.0,1728.0,2626,4740,
19.4.2026,13:50:13.049,50.0,52.0,28.000,28.107,1756.0,1730.0,2626,4740,
19.4.2026,13:50:13.252,50.0,52.0,28.000,28.132,1756.0,1730.0,2626,4740,
19.4.2026,13:50:13.456,51.0,52.0,28.000,28.117,1740.0,1728.0,2626,4740,
19.4.2026,13:50:13.657,50.0,52.0,27.000,27.967,1755.0,1730.0,2626,4740,
19.4.2026,13:50:13.861,50.0,52.0,27.000,27.950,300.0,1728.0,2626,4740,
19.4.2026,13:50:14.062,50.0,52.0,27.000,27.975,1757.0,1730.0,2626,4740,
19.4.2026,13:50:14.266,50.0,52.0,28.000,28.271,1756.0,1730.0,2626,4740,
19.4.2026,13:50:14.465,50.0,52.0,28.000,28.079,1757.0,1730.0,2626,4740,
19.4.2026,13:50:14.681,50.0,52.0,28.000,28.034,1757.0,1728.0,2626,4740,
19.4.2026,13:50:14.882,50.0,52.0,28.000,28.191,1755.0,1730.0,2626,4740,
19.4.2026,13:50:15.082,51.0,52.0,28.000,27.878,1756.0,1728.0,2626,4740,
19.4.2026,13:50:15.287,50.0,52.0,28.000,28.200,1756.0,1728.0,2626,4740,
19.4.2026,13:50:15.483,51.0,52.0,28.000,28.077,1753.0,1730.0,2626,4740,
19.4.2026,13:50:15.685,50.0,52.0,28.000,28.074,1738.0,1730.0,2626,4740,
19.4.2026,13:50:15.887,51.0,52.0,27.000,27.987,1756.0,1730.0,2626,4740,
19.4.2026,13:50:16.104,50.0,52.0,28.000,27.947,1750.0,1730.0,2626,4740,
19.4.2026,13:50:16.309,50.0,52.0,28.000,28.088,1756.0,1728.0,2626,4740,
19.4.2026,13:50:16.506,50.0,52.0,28.000,27.921,1755.0,1730.0,2626,4740,
19.4.2026,13:50:16.710,51.0,52.0,27.000,27.846,1756.0,1730.0,2626,4740,
19.4.2026,13:50:16.910,50.0,52.0,28.000,27.977,1756.0,1730.0,2626,4740,
19.4.2026,13:50:17.111,50.0,52.0,28.000,27.985,1756.0,1728.0,2626,4740,
19.4.2026,13:50:17.310,50.0,52.0,28.000,28.023,1756.0,1728.0,2626,4740,
19.4.2026,13:50:17.512,50.0,52.0,28.000,27.989,1755.0,1730.0,2626,4740,
19.4.2026,13:50:17.730,50.0,52.0,28.000,28.035,1756.0,1730.0,2626,4740,
19.4.2026,13:50:17.946,50.0,52.0,28.000,28.174,1742.0,1730.0,2626,4740,
19.4.2026,13:50:18.150,50.0,52.0,28.000,28.142,1756.0,1728.0,2626,4740,
19.4.2026,13:50:18.367,50.0,53.0,27.000,28.058,294.0,1730.0,2626,4740,
19.4.2026,13:50:18.568,50.0,52.0,27.000,27.969,1757.0,1730.0,2626,4740,
19.4.2026,13:50:18.767,50.0,52.0,27.000,27.994,1756.0,1728.0,2626,4740,
19.4.2026,13:50:18.969,50.0,52.0,27.000,27.835,1756.0,1730.0,2626,4740,
19.4.2026,13:50:19.169,50.0,52.0,28.000,28.055,1756.0,1730.0,2626,4740,
19.4.2026,13:50:19.375,50.0,52.0,28.000,28.114,1756.0,1728.0,2626,4740,
19.4.2026,13:50:19.589,50.0,52.0,27.000,27.935,1756.0,1728.0,2626,4740,
19.4.2026,13:50:19.791,50.0,52.0,27.000,27.860,1755.0,1728.0,2626,4740,
19.4.2026,13:50:19.992,51.0,52.0,28.000,27.823,1722.0,1730.0,2626,4740,
19.4.2026,13:50:20.191,51.0,52.0,27.000,27.763,1756.0,1730.0,2626,4740,
19.4.2026,13:50:20.400,51.0,52.0,27.000,27.814,1733.0,1730.0,2626,4740,
19.4.2026,13:50:20.598,51.0,52.0,27.000,27.775,1757.0,1730.0,2626,4740,
19.4.2026,13:50:20.801,51.0,52.0,28.000,27.926,1751.0,1730.0,2626,4740,
19.4.2026,13:50:21.001,50.0,52.0,27.000,27.965,1757.0,1728.0,2626,4740,
19.4.2026,13:50:21.201,51.0,52.0,28.000,27.754,1754.0,1730.0,2626,4740,
19.4.2026,13:50:21.421,51.0,52.0,27.000,27.886,1756.0,1728.0,2626,4740,
19.4.2026,13:50:21.617,51.0,52.0,27.000,27.833,1756.0,1730.0,2626,4740,
19.4.2026,13:50:21.818,50.0,52.0,27.000,27.638,1756.0,1730.0,2626,4740,
19.4.2026,13:50:22.020,50.0,52.0,27.000,28.039,1736.0,1730.0,2626,4740,
19.4.2026,13:50:22.224,51.0,52.0,28.000,27.786,1756.0,1730.0,2626,4740,
19.4.2026,13:50:22.430,50.0,52.0,28.000,27.701,1753.0,1730.0,2626,4740,
19.4.2026,13:50:22.629,51.0,52.0,28.000,27.981,1756.0,1728.0,2626,4740,
19.4.2026,13:50:22.832,50.0,52.0,27.000,27.962,1751.0,1730.0,2626,4740,
19.4.2026,13:50:23.034,51.0,52.0,27.000,27.800,1756.0,1730.0,2626,4740,
19.4.2026,13:50:23.238,51.0,52.0,27.000,27.907,1755.0,1730.0,2626,4740,
19.4.2026,13:50:23.439,51.0,52.0,27.000,27.653,1756.0,1730.0,2626,4740,
19.4.2026,13:50:23.641,51.0,52.0,28.000,27.844,1757.0,1730.0,2626,4740,
19.4.2026,13:50:23.846,50.0,52.0,27.000,27.930,1756.0,1730.0,2626,4740,
19.4.2026,13:50:24.050,50.0,52.0,27.000,27.621,1737.0,1728.0,2626,4740,
19.4.2026,13:50:24.255,50.0,52.0,27.000,27.496,1756.0,1728.0,2626,4740,
19.4.2026,13:50:24.454,50.0,52.0,27.000,27.694,1752.0,1728.0,2626,4740,
19.4.2026,13:50:24.654,51.0,52.0,27.000,27.683,1757.0,1728.0,2626,4740,
19.4.2026,13:50:24.869,51.0,52.0,28.000,27.722,1755.0,1730.0,2626,4740,
19.4.2026,13:50:25.072,50.0,53.0,27.000,27.983,1749.0,1730.0,2626,4740,
19.4.2026,13:50:25.274,50.0,53.0,27.000,27.907,1756.0,1730.0,2626,4740,
19.4.2026,13:50:25.477,51.0,52.0,28.000,28.056,1756.0,1728.0,2626,4740,
19.4.2026,13:50:25.675,51.0,52.0,28.000,28.249,1756.0,1730.0,2626,4740,
19.4.2026,13:50:25.878,51.0,52.0,28.000,28.083,1756.0,1730.0,2626,4740,
19.4.2026,13:50:26.082,50.0,53.0,28.000,27.929,1755.0,1728.0,2626,4740,
19.4.2026,13:50:26.280,50.0,52.0,27.000,27.881,298.0,1728.0,2626,4740,
19.4.2026,13:50:26.481,50.0,52.0,27.000,27.872,1757.0,1730.0,2626,4740,
19.4.2026,13:50:26.687,50.0,52.0,28.000,27.990,1753.0,1730.0,2626,4740,
19.4.2026,13:50:26.887,51.0,52.0,28.000,28.077,1756.0,1730.0,2626,4740,
19.4.2026,13:50:27.105,50.0,52.0,28.000,28.188,1756.0,1730.0,2626,4740,
19.4.2026,13:50:27.305,51.0,52.0,28.000,28.097,1749.0,1730.0,2626,4740,
19.4.2026,13:50:27.505,51.0,52.0,28.000,28.201,1756.0,1728.0,2626,4740,
19.4.2026,13:50:27.707,50.0,52.0,28.000,28.236,1756.0,1728.0,2626,4740,
19.4.2026,13:50:27.909,50.0,52.0,28.000,28.192,1756.0,1730.0,2626,4740,
19.4.2026,13:50:28.111,51.0,52.0,28.000,28.096,1749.0,1730.0,2626,4740,
19.4.2026,13:50:28.312,51.0,52.0,27.000,28.003,1756.0,1730.0,2626,4740,
19.4.2026,13:50:28.515,50.0,52.0,28.000,27.939,1754.0,1728.0,2626,4740,
19.4.2026,13:50:28.729,51.0,52.0,28.000,28.036,1756.0,1730.0,2626,4740,
19.4.2026,13:50:28.932,51.0,52.0,27.000,27.991,1756.0,1730.0,2626,4740,
19.4.2026,13:50:29.134,51.0,52.0,27.000,27.997,1750.0,1730.0,2626,4740,
19.4.2026,13:50:29.336,51.0,53.0,27.000,27.950,1756.0,1728.0,2626,4740,
19.4.2026,13:50:29.543,51.0,52.0,27.000,27.881,1754.0,1730.0,2626,4740,
19.4.2026,13:50:29.742,50.0,52.0,28.000,28.133,1756.0,1728.0,2626,4740,
19.4.2026,13:50:29.943,50.0,52.0,27.000,27.983,301.0,1728.0,2626,4740,
19.4.2026,13:50:30.142,50.0,52.0,27.000,27.721,1756.0,1730.0,2626,4740,
19.4.2026,13:50:30.343,51.0,52.0,27.000,27.874,1753.0,1728.0,2626,4740,
19.4.2026,13:50:30.545,50.0,53.0,27.000,27.737,1756.0,1728.0,2626,4740,
19.4.2026,13:50:30.746,50.0,52.0,27.000,27.678,1755.0,1730.0,2626,4740,
19.4.2026,13:50:30.961,50.0,52.0,27.000,27.629,1740.0,1730.0,2626,4740,
19.4.2026,13:50:31.162,51.0,52.0,27.000,27.693,1756.0,1730.0,2626,4740,
19.4.2026,13:50:31.366,51.0,52.0,28.000,27.940,1753.0,1728.0,2626,4740,
19.4.2026,13:50:31.569,50.0,52.0,27.000,27.926,1756.0,1730.0,2626,4740,
19.4.2026,13:50:31.771,51.0,53.0,27.000,28.019,1756.0,1730.0,2626,4740,
19.4.2026,13:50:31.971,50.0,52.0,28.000,28.097,1757.0,1730.0,2626,4740,
19.4.2026,13:50:32.171,51.0,52.0,28.000,27.957,1757.0,1730.0,2626,4740,
19.4.2026,13:50:32.376,51.0,52.0,28.000,28.044,1756.0,1728.0,2626,4740,
19.4.2026,13:50:32.578,50.0,52.0,27.000,28.129,1750.0,1730.0,2626,4740,
19.4.2026,13:50:32.781,51.0,52.0,27.000,27.866,1756.0,1728.0,2626,4740,
19.4.2026,13:50:32.983,51.0,52.0,27.000,27.840,1755.0,1730.0,2626,4740,
19.4.2026,13:50:33.188,51.0,52.0,27.000,28.005,1756.0,1730.0,2626,4740,
19.4.2026,13:50:33.392,51.0,52.0,27.000,27.670,1755.0,1728.0,2626,4740,
19.4.2026,13:50:33.594,51.0,53.0,27.000,27.644,1733.0,1730.0,2626,4740,
19.4.2026,13:50:33.794,51.0,52.0,28.000,27.940,1757.0,1728.0,2626,4740,
19.4.2026,13:50:34.008,51.0,53.0,28.000,27.809,1757.0,1728.0,2626,4740,
19.4.2026,13:50:34.211,50.0,52.0,27.000,27.987,1754.0,1728.0,2626,4740,
19.4.2026,13:50:34.414,50.0,52.0,27.000,27.740,1756.0,1730.0,2626,4740,
19.4.2026,13:50:34.619,51.0,52.0,27.000,27.777,1756.0,1728.0,2626,4740,
19.4.2026,13:50:34.821,51.0,52.0,27.000,27.810,1742.0,1730.0,2626,4740,
19.4.2026,13:50:35.023,50.0,52.0,27.000,27.840,1756.0,1728.0,2626,4740,
19.4.2026,13:50:35.220,51.0,52.0,27.000,27.837,1755.0,1730.0,2626,4740,
19.4.2026,13:50:35.424,51.0,52.0,27.000,27.843,1735.0,1730.0,2626,4740,
19.4.2026,13:50:35.624,51.0,53.0,27.000,27.670,1756.0,1730.0,2626,4740,
19.4.2026,13:50:35.824,51.0,52.0,27.000,27.717,1756.0,1730.0,2626,4740,
19.4.2026,13:50:36.041,51.0,52.0,27.000,27.861,1756.0,1730.0,2626,4740,
19.4.2026,13:50:36.244,51.0,53.0,27.000,27.840,1756.0,1730.0,2626,4740,
19.4.2026,13:50:36.445,50.0,52.0,28.000,27.960,1754.0,1728.0,2626,4740,
19.4.2026,13:50:36.649,51.0,52.0,27.000,27.911,1756.0,1730.0,2626,4740,
19.4.2026,13:50:36.851,51.0,52.0,28.000,27.804,1756.0,1730.0,2626,4740,
19.4.2026,13:50:37.052,51.0,52.0,27.000,27.849,1734.0,1730.0,2626,4740,
19.4.2026,13:50:37.253,51.0,53.0,27.000,27.842,1756.0,1730.0,2626,4740,
19.4.2026,13:50:37.455,51.0,52.0,28.000,27.808,1754.0,1730.0,2626,4740,
19.4.2026,13:50:37.658,51.0,52.0,27.000,27.791,1756.0,1730.0,2626,4740,
19.4.2026,13:50:37.855,51.0,53.0,28.000,27.773,1755.0,1730.0,2626,4740,
19.4.2026,13:50:38.059,51.0,52.0,27.000,28.055,1756.0,1730.0,2626,4740,
19.4.2026,13:50:38.263,50.0,53.0,27.000,28.125,1756.0,1728.0,2629,4743,
19.4.2026,13:50:38.465,51.0,52.0,27.000,27.997,1755.0,1730.0,2629,4743,
19.4.2026,13:50:38.668,51.0,52.0,27.000,27.772,1733.0,1730.0,2629,4743,
19.4.2026,13:50:38.885,51.0,53.0,27.000,27.683,1756.0,1728.0,2629,4743,
19.4.2026,13:50:39.085,50.0,52.0,27.000,27.514,1743.0,1730.0,2629,4743,
19.4.2026,13:50:39.287,51.0,53.0,27.000,27.558,1756.0,1728.0,2629,4743,
19.4.2026,13:50:39.487,51.0,52.0,27.000,27.611,1749.0,1730.0,2629,4743,
19.4.2026,13:50:39.686,51.0,53.0,27.000,27.733,1756.0,1730.0,2629,4743,
19.4.2026,13:50:39.887,51.0,52.0,27.000,27.578,1756.0,1730.0,2629,4743,
19.4.2026,13:50:40.090,51.0,52.0,27.000,27.625,1757.0,1730.0,2629,4743,
19.4.2026,13:50:40.306,51.0,52.0,27.000,27.654,1755.0,1730.0,2629,4743,
19.4.2026,13:50:40.506,50.0,52.0,27.000,27.583,1756.0,1730.0,2629,4743,
19.4.2026,13:50:40.709,50.0,53.0,27.000,27.646,1752.0,1728.0,2629,4743,
19.4.2026,13:50:40.911,51.0,53.0,27.000,27.647,1756.0,1728.0,2629,4743,
19.4.2026,13:50:41.113,51.0,52.0,27.000,27.564,1756.0,1730.0,2629,4743,
19.4.2026,13:50:41.321,51.0,52.0,27.000,27.422,1744.0,1728.0,2629,4743,
19.4.2026,13:50:41.526,51.0,52.0,27.000,27.559,1756.0,1728.0,2629,4743,
19.4.2026,13:50:41.727,51.0,53.0,28.000,27.844,1755.0,1730.0,2629,4743,
19.4.2026,13:50:41.927,51.0,52.0,27.000,27.916,1756.0,1728.0,2629,4743,
19.4.2026,13:50:42.128,51.0,53.0,28.000,27.828,1756.0,1728.0,2629,4743,
19.4.2026,13:50:42.353,51.0,53.0,27.000,27.836,1757.0,1728.0,2629,4743,
19.4.2026,13:50:42.532,51.0,53.0,27.000,27.508,1754.0,1728.0,2629,4743,
19.4.2026,13:50:42.732,51.0,53.0,27.000,27.681,1756.0,1730.0,2629,4743,
19.4.2026,13:50:42.948,51.0,52.0,27.000,27.745,1755.0,1730.0,2629,4743,
19.4.2026,13:50:43.150,51.0,52.0,27.000,27.846,1756.0,1730.0,2629,4743,
19.4.2026,13:50:43.358,51.0,53.0,27.000,27.795,1756.0,1730.0,2629,4743,
19.4.2026,13:50:43.554,51.0,52.0,27.000,27.862,1736.0,1730.0,2629,4743,
19.4.2026,13:50:43.753,51.0,52.0,27.000,27.884,1757.0,1730.0,2629,4743,
19.4.2026,13:50:43.967,52.0,52.0,28.000,27.974,1747.0,1728.0,2629,4743,
19.4.2026,13:50:44.163,50.0,53.0,28.000,28.018,1756.0,1730.0,2629,4743,
19.4.2026,13:50:44.376,51.0,53.0,28.000,28.078,1756.0,1730.0,2629,4743,
19.4.2026,13:50:44.577,51.0,52.0,27.000,27.974,1754.0,1728.0,2629,4743,
19.4.2026,13:50:44.770,51.0,52.0,27.000,27.907,1756.0,1728.0,2629,4743,
19.4.2026,13:50:44.971,51.0,52.0,28.000,27.948,1755.0,1728.0,2629,4743,
19.4.2026,13:50:45.174,51.0,53.0,27.000,27.865,1739.0,1730.0,2629,4743,
19.4.2026,13:50:45.376,51.0,53.0,27.000,27.960,1757.0,1728.0,2629,4743,
19.4.2026,13:50:45.576,51.0,53.0,27.000,27.831,1755.0,1730.0,2629,4743,
19.4.2026,13:50:45.791,50.0,52.0,27.000,27.756,1757.0,1730.0,2629,4743,
19.4.2026,13:50:45.995,51.0,52.0,27.000,27.859,1756.0,1730.0,2629,4743,
19.4.2026,13:50:46.197,51.0,52.0,27.000,27.898,1744.0,1728.0,2629,4743,
19.4.2026,13:50:46.396,51.0,53.0,28.000,27.983,1756.0,1730.0,2629,4743,
19.4.2026,13:50:46.601,51.0,53.0,27.000,28.122,1757.0,1728.0,2629,4743,
19.4.2026,13:50:46.803,51.0,53.0,28.000,27.938,1755.0,1728.0,2629,4743,
19.4.2026,13:50:47.004,51.0,53.0,27.000,28.075,1729.0,1730.0,2629,4743,
19.4.2026,13:50:47.203,51.0,53.0,27.000,27.716,1757.0,1730.0,2629,4743,
19.4.2026,13:50:47.408,50.0,52.0,27.000,27.707,303.0,1728.0,2629,4743,
19.4.2026,13:50:47.605,51.0,52.0,27.000,27.829,1756.0,1730.0,2629,4743,
19.4.2026,13:50:47.820,51.0,53.0,27.000,27.751,1757.0,1730.0,2629,4743,
19.4.2026,13:50:48.020,50.0,52.0,27.000,27.822,1752.0,1730.0,2629,4743,
19.4.2026,13:50:48.221,51.0,52.0,27.000,27.920,1756.0,1730.0,2629,4743,
19.4.2026,13:50:48.421,51.0,52.0,28.000,27.983,1756.0,1728.0,2629,4743,
19.4.2026,13:50:48.625,51.0,53.0,28.000,28.377,1756.0,1730.0,2629,4743,
19.4.2026,13:50:48.825,51.0,52.0,27.000,28.034,1757.0,1730.0,2629,4743,
19.4.2026,13:50:49.029,51.0,53.0,27.000,27.804,1756.0,1730.0,2629,4743,
19.4.2026,13:50:49.231,51.0,52.0,27.000,27.895,1757.0,1728.0,2629,4743,
19.4.2026,13:50:49.448,51.0,52.0,27.000,27.843,1755.0,1730.0,2629,4743,
19.4.2026,13:50:49.650,51.0,53.0,28.000,27.853,1720.0,1730.0,2629,4743,
19.4.2026,13:50:49.851,51.0,53.0,27.000,28.087,1756.0,1730.0,2629,4743,
19.4.2026,13:50:50.051,51.0,53.0,28.000,27.990,1756.0,1730.0,2629,4743,
19.4.2026,13:50:50.254,51.0,52.0,28.000,27.951,1756.0,1730.0,2629,4743,
19.4.2026,13:50:50.453,50.0,52.0,28.000,27.970,1756.0,1730.0,2629,4743,
19.4.2026,13:50:50.653,51.0,52.0,28.000,28.161,1756.0,1730.0,2629,4743,
19.4.2026,13:50:50.856,51.0,52.0,28.000,27.993,1756.0,1728.0,2629,4743,
19.4.2026,13:50:51.074,51.0,52.0,27.000,27.837,1754.0,1730.0,2629,4743,
19.4.2026,13:50:51.291,51.0,52.0,27.000,27.818,1756.0,1728.0,2629,4743,
19.4.2026,13:50:51.494,51.0,53.0,27.000,27.703,1753.0,1730.0,2629,4743,
19.4.2026,13:50:51.685,51.0,53.0,27.000,27.758,1757.0,1728.0,2629,4743,
19.4.2026,13:50:51.901,51.0,53.0,27.000,27.895,1756.0,1730.0,2629,4743,
19.4.2026,13:50:52.102,51.0,52.0,27.000,27.681,1756.0,1730.0,2629,4743,
19.4.2026,13:50:52.306,51.0,53.0,27.000,27.768,1756.0,1728.0,2629,4743,
19.4.2026,13:50:52.507,51.0,53.0,27.000,27.658,1728.0,1730.0,2629,4743,
19.4.2026,13:50:52.710,51.0,52.0,27.000,27.844,1756.0,1730.0,2629,4743,
19.4.2026,13:50:52.911,51.0,53.0,27.000,27.994,1756.0,1730.0,2629,4743,
19.4.2026,13:50:53.112,51.0,53.0,28.000,27.780,1742.0,1730.0,2629,4743,
19.4.2026,13:50:53.316,51.0,53.0,27.000,27.773,1757.0,1730.0,2629,4743,
19.4.2026,13:50:53.517,51.0,53.0,27.000,27.683,1750.0,1730.0,2629,4743,
19.4.2026,13:50:53.721,51.0,53.0,27.000,27.568,1756.0,1728.0,2629,4743,
19.4.2026,13:50:53.924,51.0,53.0,27.000,27.705,1753.0,1728.0,2629,4743,
19.4.2026,13:50:54.128,51.0,53.0,27.000,27.877,1756.0,1730.0,2629,4743,
19.4.2026,13:50:54.329,51.0,52.0,27.000,27.654,1755.0,1728.0,2629,4743,
19.4.2026,13:50:54.531,51.0,52.0,27.000,27.782,1757.0,1728.0,2629,4743,
19.4.2026,13:50:54.735,51.0,53.0,27.000,27.832,1757.0,1730.0,2629,4743,
19.4.2026,13:50:54.939,51.0,53.0,28.000,27.922,1756.0,1728.0,2629,4743,
19.4.2026,13:50:55.139,51.0,52.0,27.000,27.949,298.0,1730.0,2629,4743,
19.4.2026,13:50:55.353,51.0,52.0,27.000,27.712,1757.0,1730.0,2629,4743,
19.4.2026,13:50:55.554,51.0,52.0,28.000,27.764,1754.0,1730.0,2629,4743,
19.4.2026,13:50:55.756,52.0,53.0,27.000,27.719,1757.0,1730.0,2629,4743,
19.4.2026,13:50:55.958,51.0,52.0,27.000,27.416,1755.0,1730.0,2629,4743,
19.4.2026,13:50:56.160,50.0,52.0,27.000,27.794,294.0,1728.0,2629,4743,
19.4.2026,13:50:56.361,51.0,53.0,28.000,28.018,1757.0,1730.0,2629,4743,
19.4.2026,13:50:56.561,51.0,53.0,28.000,28.098,1750.0,1728.0,2629,4743,
19.4.2026,13:50:56.764,51.0,53.0,28.000,27.822,1756.0,1730.0,2629,4743,
19.4.2026,13:50:56.967,51.0,52.0,27.000,28.101,1755.0,1730.0,2629,4743,
19.4.2026,13:50:57.168,51.0,53.0,27.000,27.890,1754.0,1728.0,2629,4743,
19.4.2026,13:50:57.389,51.0,53.0,27.000,27.922,1757.0,1730.0,2629,4743,
19.4.2026,13:50:57.603,51.0,53.0,28.000,28.195,1755.0,1730.0,2629,4743,
19.4.2026,13:50:57.802,51.0,53.0,28.000,28.151,1725.0,1728.0,2629,4743,
19.4.2026,13:50:58.002,51.0,53.0,28.000,28.158,1756.0,1730.0,2629,4743,
19.4.2026,13:50:58.206,51.0,52.0,28.000,28.041,1754.0,1730.0,2629,4743,
19.4.2026,13:50:58.408,51.0,52.0,28.000,28.108,1757.0,1730.0,2629,4743,
19.4.2026,13:50:58.610,51.0,53.0,28.000,28.098,1756.0,1730.0,2629,4743,
19.4.2026,13:50:58.813,51.0,52.0,28.000,28.104,1731.0,1730.0,2629,4743,
19.4.2026,13:50:59.014,51.0,53.0,28.000,28.125,1756.0,1730.0,2629,4743,
19.4.2026,13:50:59.219,51.0,53.0,28.000,28.144,1756.0,1728.0,2629,4743,
19.4.2026,13:50:59.420,51.0,53.0,28.000,28.352,1752.0,1730.0,2629,4743,
19.4.2026,13:50:59.623,51.0,53.0,27.000,28.200,1757.0,1730.0,2629,4743,
19.4.2026,13:50:59.827,51.0,53.0,28.000,28.018,1754.0,1730.0,2629,4743,
19.4.2026,13:51:0.040,51.0,53.0,27.000,28.158,1735.0,1730.0,2629,4743,
19.4.2026,13:51:0.241,51.0,53.0,27.000,27.938,1756.0,1730.0,2629,4743,
19.4.2026,13:51:0.446,51.0,53.0,28.000,27.912,1752.0,1730.0,2629,4743,
19.4.2026,13:51:0.647,51.0,53.0,27.000,28.040,1757.0,1730.0,2629,4743,
19.4.2026,13:51:0.849,51.0,53.0,28.000,27.949,1755.0,1730.0,2629,4743,
19.4.2026,13:51:1.052,51.0,53.0,28.000,28.108,1756.0,1728.0,2629,4743,
19.4.2026,13:51:1.256,52.0,52.0,28.000,28.344,1755.0,1728.0,2629,4743,
19.4.2026,13:51:1.456,51.0,53.0,28.000,28.162,1756.0,1728.0,2629,4743,
19.4.2026,13:51:1.660,51.0,53.0,28.000,28.146,1754.0,1730.0,2629,4743,
19.4.2026,13:51:1.865,51.0,53.0,27.000,27.983,1729.0,1730.0,2629,4743,
